County,Subcounty,Ward,Latitude,Longitude,gid,pop2009,uid,scuid,cuid
Laikipia,Laikipia West,Marmanet,0.2637580697473484,36.37495898586738,814,42629.0,OhvgVomhsMZ,pXbWrnFPpKb,xuFdFy6t9AH
Laikipia,Laikipia West,Ol-Moran,0.5619948025953662,36.38308239147236,811,17731.0,IZGBFhMdekx,pXbWrnFPpKb,xuFdFy6t9AH
Laikipia,Laikipia West,Rumuruti Township,0.290855231660654,36.48267527904353,812,21630.0,JoGNwQRLIWT,pXbWrnFPpKb,xuFdFy6t9AH
Laikipia,Laikipia West,Salama,0.20255239474371184,36.64041298746914,816,23876.0,vU9560o42tL,pXbWrnFPpKb,xuFdFy6t9AH
Lamu,Lamu East,Basuba,-1.8323624317204787,41.03157871650667,103,1052.0,YbfMLNQRxtf,cwnqFyTJIgX,NjWSbQTwys4
Lamu,Lamu East,Faza,-2.1036031665223285,41.07189101852296,101,13524.0,xDKzFE2qfHL,cwnqFyTJIgX,NjWSbQTwys4
Lamu,Lamu East,Kiunga,-1.800858463443165,41.37196582871058,102,4265.0,fmWYhwoFxe8,cwnqFyTJIgX,NjWSbQTwys4
Lamu,Lamu West,Bahari,-2.4112086924694487,40.72551769407232,110,15706.0,m7FYoouCqec,Lfxw0DfD4jN,NjWSbQTwys4
Lamu,Lamu West,Hindi,-2.034893837650555,40.73644986438626,106,10700.0,yCylsEe6jSZ,Lfxw0DfD4jN,NjWSbQTwys4
Lamu,Lamu West,Hongwe,-2.3811689708487545,40.62442392192648,108,9097.0,att6OMwShzH,Lfxw0DfD4jN,NjWSbQTwys4
Lamu,Lamu West,Mkomami,-2.2887530955849154,40.85523015485564,105,19092.0,khU4bMjWLt6,Lfxw0DfD4jN,NjWSbQTwys4
Lamu,Lamu West,Mkunumbi,-2.1426242510838716,40.53867819927695,107,11724.0,wXf275eEPuy,Lfxw0DfD4jN,NjWSbQTwys4
Lamu,Lamu West,Shella,-2.272048016989966,40.939880707768594,104,3274.0,hlwSQTsP5nU,Lfxw0DfD4jN,NjWSbQTwys4
Lamu,Lamu West,Witu,-2.2574202767326925,40.36024080300279,109,13105.0,aoySZ1KcDFN,Lfxw0DfD4jN,NjWSbQTwys4
Machakos,Athi River,Athi River,-1.4627550398947868,36.94935633353178,1518,51293.0,CYAMnUYLITU,BxfsSc6Svrc,yhCUgGcCcOo
Machakos,Athi River,Kinanie,-1.4909729035342023,37.072067304986476,1519,17538.0,COrVDPRzUZp,BxfsSc6Svrc,yhCUgGcCcOo
Machakos,Athi River,Mathatani,-1.3615165430390799,37.07856581442073,1520,28517.0,ZlcAxf7QN8c,BxfsSc6Svrc,yhCUgGcCcOo
Machakos,Athi River,Syokimau-Mulolongo,-1.3659076017131133,36.94326203245935,1521,42154.0,TcWlRA6LpLB,BxfsSc6Svrc,yhCUgGcCcOo
Machakos,Kangundo,Kangundo Central,-1.3139322982393649,37.34594438523492,1506,24850.0,xcOIxh5GkD7,vMPhBuymSKt,yhCUgGcCcOo
Machakos,Kangundo,Kangundo East,-1.3615178695671952,37.38286924496346,1507,21509.0,hBftnwiDBHL,vMPhBuymSKt,yhCUgGcCcOo
Machakos,Kangundo,Kangundo North,-1.2932165522283658,37.37892718534335,1505,22396.0,GCpjuDfIVDu,vMPhBuymSKt,yhCUgGcCcOo
Machakos,Kangundo,Kangundo West,-1.3607412508189336,37.32361069895201,1508,25612.0,Q66EmTxlCi3,vMPhBuymSKt,yhCUgGcCcOo
Machakos,Kathiani,Kathiani Central,-1.4141455756285766,37.30548249905078,1515,24390.0,vviGMt93opf,iCey76HYgLP,yhCUgGcCcOo
Machakos,Kathiani,Lower Kaewa-Kaani,-1.4816469660466987,37.34987573007382,1517,22909.0,uRN4WDLAPSP,iCey76HYgLP,yhCUgGcCcOo
Machakos,Kathiani,Mitamboni,-1.365868834246623,37.25749300459015,1514,30055.0,kTPK3jU6vdp,iCey76HYgLP,yhCUgGcCcOo
Machakos,Kathiani,Upper Kaewa-Iveti,-1.4752361218651526,37.31156583067766,1516,26863.0,nDNeAIZ7KRc,iCey76HYgLP,yhCUgGcCcOo
Machakos,Machakos,Kalama,-1.6445268289492083,37.19670874246108,1522,32055.0,X0dFLUEZDlw,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Machakos,Kola,-1.685963339093654,37.28059812238244,1528,24585.0,RWCExNJBqjw,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Machakos,Mua,-1.5158964768130108,37.20001049007539,1523,25573.0,aQ530J1wOWr,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Machakos,Mumbuni North,-1.4836311239968247,37.25538421515627,1526,28319.0,W5KRNT7qwnJ,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Machakos,Mutituni,-1.4234364465330884,37.24569097740322,1524,23736.0,m6H14WsORB0,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Machakos,Muvuti-Kiima-Kimwe,-1.5412515469004229,37.29266417288969,1527,32413.0,CJ0xDJy3ZZI,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Machakos,Township,-1.5113801964227833,37.279919890254725,1525,32530.0,bSXsHJ4bnCw,KXc4ez8OAFz,yhCUgGcCcOo
Machakos,Masinga,Ekalakala,-0.9867308201895381,37.51301240286361,1497,19013.0,Ado6AndJdpf,hpcb7MYi6nc,yhCUgGcCcOo
Machakos,Masinga,Kivaa,-0.9344553489932823,37.76527422287865,1495,34092.0,Z1lLfOZ4sab,hpcb7MYi6nc,yhCUgGcCcOo
Machakos,Masinga,Mananja,-0.8672748176489643,37.30517017709996,1499,22719.0,PUxylhB5rfi,hpcb7MYi6nc,yhCUgGcCcOo
Machakos,Masinga,Masinga Central,-0.9802474945418093,37.636067470004,1496,32963.0,Gy8x7tShO72,hpcb7MYi6nc,yhCUgGcCcOo
Machakos,Masinga,Muthesya,-0.9298021387680808,37.401736725929844,1498,17153.0,mbGPooHKbdA,hpcb7MYi6nc,yhCUgGcCcOo
Machakos,Matungulu,Kyeleni,-1.1498902984085477,37.210278361931096,1513,17738.0,XgDHRzDJYER,GnixPSqaV6D,yhCUgGcCcOo
Machakos,Matungulu,Matungulu East,-1.2125608375963606,37.3423767406569,1511,21725.0,raVM522IGju,GnixPSqaV6D,yhCUgGcCcOo
Machakos,Matungulu,Matungulu North,-1.1442849626749034,37.28901310859804,1510,25041.0,cYcOCBgwwwN,GnixPSqaV6D,yhCUgGcCcOo
Machakos,Matungulu,Matungulu West,-1.2673660877032233,37.21002934153946,1512,33935.0,OMFDcpMhxBr,GnixPSqaV6D,yhCUgGcCcOo
Machakos,Matungulu,Tala,-1.26923630988869,37.31620458783882,1509,26297.0,fEYm1lDe2ES,GnixPSqaV6D,yhCUgGcCcOo
Machakos,Mwala,Kibauni,-1.5454486883164271,37.67112763884554,1534,17927.0,vzUXLmjcQsv,fYYivceocJ2,yhCUgGcCcOo
Machakos,Mwala,Makutano-Mwala,-1.3484959271147843,37.47229466407518,1530,32127.0,LFDB6rHVYOg,fYYivceocJ2,yhCUgGcCcOo
Machakos,Mwala,Masii,-1.458623897151277,37.42918637007731,1531,32367.0,aN66G7fGx3m,fYYivceocJ2,yhCUgGcCcOo
Machakos,Mwala,Mbiuni,-1.238811934451979,37.416885943228024,1529,32142.0,mTYNhOlvCK8,fYYivceocJ2,yhCUgGcCcOo
Machakos,Mwala,Muthetheni,-1.5008226664031388,37.53177184768745,1532,22805.0,p3N8fKKiVHr,fYYivceocJ2,yhCUgGcCcOo
Machakos,Mwala,Wamunyu,-1.4144477894862113,37.58162780332427,1533,25664.0,TlP41wTPt6a,fYYivceocJ2,yhCUgGcCcOo
Machakos,Yatta,Ikombe,-1.2773056788117323,37.62250238970306,1503,34683.0,Q4EsypvUANP,CeukNtGhW7J,yhCUgGcCcOo
Machakos,Yatta,Katangi,-1.4207331119956241,37.72770927953941,1504,21781.0,w0RAITw1HWe,CeukNtGhW7J,yhCUgGcCcOo
Machakos,Yatta,Kithimani,-1.1691862996581237,37.45743680879482,1502,33714.0,LELK9LZb2qR,CeukNtGhW7J,yhCUgGcCcOo
Machakos,Yatta,Matuu,-1.139798011644615,37.56006634293983,1501,27145.0,EhkLDtwfJnH,CeukNtGhW7J,yhCUgGcCcOo
Machakos,Yatta,Ndalani,-1.0599464991581566,37.459881083986886,1500,30256.0,hVGX2N2vzsO,CeukNtGhW7J,yhCUgGcCcOo
Makueni,Kaiti,Ilima,-1.8310029380577753,37.425421331314716,423,26649.0,xB9PrSz7UNP,pKJ4NZGPzTA,BoDytkJQ4Qi
Makueni,Kaiti,Kee,-1.7299238344369323,37.360242525788955,421,21025.0,hlz6Fo6Dr90,pKJ4NZGPzTA,BoDytkJQ4Qi
Makueni,Kaiti,Kilungu,-1.7934884211891364,37.37670899815754,422,33952.0,ObrcNOdPKpV,pKJ4NZGPzTA,BoDytkJQ4Qi
Makueni,Kaiti,Ukia,-1.7606493509623482,37.51474969581158,420,38490.0,INKzs9VvqEs,pKJ4NZGPzTA,BoDytkJQ4Qi
Makueni,Kibwezi East,Ivingoni/Nzambani,-2.6547032346476973,38.044943444243124,440,32643.0,wFxBj0Hldme,ZhhyithPNoI,BoDytkJQ4Qi
Makueni,Kibwezi East,Masongaleni,-2.458668273603555,38.166756087293955,437,32270.0,oVE1UXXDGcA,ZhhyithPNoI,BoDytkJQ4Qi
Makueni,Kibwezi East,Mtito Andei,-2.7076254967341367,38.29316248703256,438,35123.0,LAm2YbBslNB,ZhhyithPNoI,BoDytkJQ4Qi
Makueni,Kibwezi East,Thange,-2.5039638280058054,37.88836340572133,439,32160.0,zU0IodQbzMz,ZhhyithPNoI,BoDytkJQ4Qi
Makueni,Kibwezi West,Emali/Mulala,-2.040329476088993,37.50830285607515,436,25657.0,Q1FhAEC0Ode,toa2Hl7iVQI,BoDytkJQ4Qi
Makueni,Kibwezi West,Kikumbulyu North,-2.2637258068468684,38.02239575992199,433,20314.0,EvQ0fdCX5Qi,toa2Hl7iVQI,BoDytkJQ4Qi
Makueni,Kibwezi West,Kikumbulyu South,-2.3658189337669575,37.99506876143443,434,25892.0,QuGPZs62NHX,toa2Hl7iVQI,BoDytkJQ4Qi
Makueni,Kibwezi West,Makindu,-2.2201967014388506,37.79288617580437,431,42094.0,HHjcyeBEO9W,toa2Hl7iVQI,BoDytkJQ4Qi
Makueni,Kibwezi West,Nguu/Masumba,-2.0690600095880582,37.63175982447764,435,23764.0,SJ03kAWXPyt,toa2Hl7iVQI,BoDytkJQ4Qi
Makueni,Kibwezi West,Nguumo,-2.3350639128410178,37.88589342618743,432,28208.0,ErVmSqffPmn,toa2Hl7iVQI,BoDytkJQ4Qi
Makueni,Kilome,Kasikeu,-1.9523205274290625,37.35607945118755,417,38348.0,GzIJxIa88Fg,XAy1bjurhLU,BoDytkJQ4Qi
Makueni,Kilome,Kiima Kiu/Kalanzoni,-1.8349325781427275,37.224455570113705,419,22991.0,VnerQmEfHq1,XAy1bjurhLU,BoDytkJQ4Qi
Makueni,Kilome,Mukaa,-1.847579408161132,37.32351791096087,418,26525.0,sZE7f9VLEbp,XAy1bjurhLU,BoDytkJQ4Qi
Makueni,Makueni,Kathonzweni,-1.9847903548049066,37.74976890792632,428,31277.0,uBWnkt16xIs,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Makueni,Kitise/Kithuki,-2.0278400284486873,37.87615412815242,427,22054.0,Jcz6ykVTJxT,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Makueni,Mavindini,-1.8569112283558025,37.810331723540294,426,23274.0,jGvMus41myr,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Makueni,Mbitini,-1.9682515205870132,37.44979196016017,430,30348.0,VUT7af8sHh5,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Makueni,Muvau/Kikumini,-1.8592660795462466,37.65324917168019,425,24477.0,bMFoCdyYs5e,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Makueni,Nzaui/Kilili/Kalamba,-1.9155387302038394,37.53800138828752,429,37042.0,Amj9UOaw3tP,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Makueni,Wote,-1.7938646324146899,37.5985247007287,424,25326.0,MGxM50hGFBS,AIGIQpolMRn,BoDytkJQ4Qi
Makueni,Mbooni,Kalawa/ Kathulumbi,-1.6891922413124765,37.75415408336278,416,27174.0,EQCXKT8S5SE,jxjGWCdfsib,BoDytkJQ4Qi
Makueni,Mbooni,Kiteta-Kisau,-1.605199316388545,37.52348170853821,414,37059.0,Y9QRNvbj4ig,jxjGWCdfsib,BoDytkJQ4Qi
Makueni,Mbooni,Kithungo/Kitundu,-1.688634240852892,37.47745845635741,413,28185.0,kbwrNLg8qn9,jxjGWCdfsib,BoDytkJQ4Qi
Makueni,Mbooni,Mbooni,-1.6488422972452201,37.440453576542204,412,33774.0,wp8DtxcZfwK,jxjGWCdfsib,BoDytkJQ4Qi
Makueni,Mbooni,Tulimani,-1.5781655831984693,37.40897451488085,411,35350.0,FNq96CChp6E,jxjGWCdfsib,BoDytkJQ4Qi
Makueni,Mbooni,Waia/Kako,-1.6621200620486256,37.62213247159402,415,23082.0,aMAJt97Ksnm,jxjGWCdfsib,BoDytkJQ4Qi
Mandera,Banissa,Banissa,3.9405091856549466,40.360931612069415,196,44501.0,doitLG3v6PZ,hCvlJNjyZna,R6f9znhg37c
Mandera,Banissa,Derkhale,3.852399248760793,40.18647764240477,197,32078.0,C72ryGO9u3f,hCvlJNjyZna,R6f9znhg37c
Mandera,Banissa,Guba,3.896406527777079,40.52549037499594,198,20068.0,lZqCQuWJGTO,hCvlJNjyZna,R6f9znhg37c
Mandera,Banissa,Kiliwaheri,3.945803400958941,40.11201120231104,200,33825.0,ZEJu2asfUfk,hCvlJNjyZna,R6f9znhg37c
Mandera,Banissa,Malkamari,4.098771429361847,40.69756971999195,199,27602.0,eLXthnYAfFd,hCvlJNjyZna,R6f9znhg37c
Mandera,Lafey,Alango Gof,3.1112216469770315,41.05090366236345,220,14138.0,zFbFESCJ8mq,nsfbHBS9tMT,R6f9znhg37c
Mandera,Lafey,Fino,3.392315757595287,41.28611104947917,217,16632.0,BRWO7tcujQF,nsfbHBS9tMT,R6f9znhg37c
Mandera,Lafey,Lafey,3.169577673272705,41.220631667093194,218,48659.0,LtPutnKuKqO,nsfbHBS9tMT,R6f9znhg37c
Mandera,Lafey,Libehia,3.739555398262811,41.32046809726171,216,49098.0,r9itCpitueT,nsfbHBS9tMT,R6f9znhg37c
Mandera,Lafey,Warankara,3.3734573009699678,41.030135446384485,219,24619.0,k3FtDRPwlPG,nsfbHBS9tMT,R6f9znhg37c
Mandera,Mandera East,Arabia,3.6345324432597965,41.54026697953148,211,27269.0,o8RzRkx3x4Q,fGr9rRvaovO,R6f9znhg37c
Mandera,Mandera East,Bulla Mpya,3.8275827576744343,41.76411674007808,212,36794.0,g1daXHb0Lz0,fGr9rRvaovO,R6f9znhg37c
Mandera,Mandera East,Khalalio,3.8995741174027496,41.6651355602127,213,13822.0,gVbkohpiw1f,fGr9rRvaovO,R6f9znhg37c
Mandera,Mandera East,Neboi,3.959627810462041,41.75636139078803,214,12298.0,UU5663WBF7t,fGr9rRvaovO,R6f9znhg37c
Mandera,Mandera East,Township,3.94840699962507,41.87303386210687,215,45358.0,dYhEFLJSRYl,fGr9rRvaovO,R6f9znhg37c
Mandera,Mandera North,Ashabito,3.324212773345085,40.84606157264325,201,43449.0,YJhdNCfPDKH,jrm0uyLXnC1,R6f9znhg37c
Mandera,Mandera North,Guticha,3.6262971400871113,40.60880449648514,202,33658.0,A4Ko5vFs83F,jrm0uyLXnC1,R6f9znhg37c
Mandera,Mandera North,Marothile,3.7036425769763457,40.95900709858356,203,13550.0,,,
Mandera,Mandera North,Rhamu,3.860484032415021,41.193915169770584,204,42422.0,d7Se8cdZnHg,jrm0uyLXnC1,R6f9znhg37c
Mandera,Mandera North,Rhamu Dimtu,3.9466353224549757,40.995950244959076,205,36596.0,GpykXhXcYCT,jrm0uyLXnC1,R6f9znhg37c
Mandera,Mandera South,Elwak North,2.9482106953879574,41.03708112127033,209,27347.0,h0htcHoe6tJ,qyhVIMG2rUw,R6f9znhg37c
Mandera,Mandera South,Elwak South,2.829161108314403,40.85198133620138,208,75270.0,AEMY7F8XyZT,qyhVIMG2rUw,R6f9znhg37c
Mandera,Mandera South,Kotulo,2.533259686152811,40.796440893317,207,70329.0,J9PHxsmBzgD,iGFdm333PJ2,R6f9znhg37c
Mandera,Mandera South,Shambir Fatuma,2.9837522641573404,40.53583235442563,210,44274.0,Z9zNkBFLY9r,qyhVIMG2rUw,R6f9znhg37c
Mandera,Mandera South,Wargadud,3.087735138436501,40.8068523181794,206,30399.0,Pp4y0VFaeLg,qyhVIMG2rUw,R6f9znhg37c
Mandera,Mandera West,Dandu,3.4223399723250956,39.916674195796325,194,37494.0,vuSQ9fTFw30,H5RvDZkoDJL,R6f9znhg37c
Mandera,Mandera West,Gither,3.7164056788529276,39.91912377122728,195,33271.0,eaH1r5sQTr0,H5RvDZkoDJL,R6f9znhg37c
Mandera,Mandera West,Laghsure,3.5694283537933407,40.211522589401575,193,14837.0,rBlQZ6By4ru,H5RvDZkoDJL,R6f9znhg37c
Mandera,Mandera West,Takaba,3.5037404629286213,40.07764213585428,192,33542.0,cnOOaygI2G3,H5RvDZkoDJL,R6f9znhg37c
Mandera,Mandera West,Takaba South,3.2378878256257098,40.322361140024434,191,42557.0,QPvTzWqCuvE,H5RvDZkoDJL,R6f9znhg37c
Marsabit,Laisamis,Kargi/South Horr,2.476953909470667,37.32016188247614,237,9753.0,RaSqiM3lgfo,eZpy65ooW0m,Eey8fT4Im3y
Marsabit,Laisamis,Korr/Ngurunit,1.949302669125556,37.44504129247701,238,21305.0,si4GkeAGSXo,eZpy65ooW0m,Eey8fT4Im3y
Marsabit,Laisamis,Laisamis,1.5972507979979786,37.92624480160063,240,13109.0,WWr7jojWGHJ,eZpy65ooW0m,Eey8fT4Im3y
Marsabit,Laisamis,Logologo,1.9241712505524893,37.9410567617297,239,5144.0,ooyM9K6FAXE,eZpy65ooW0m,Eey8fT4Im3y
Marsabit,Laisamis,Loiyangalani,2.8995658556128565,36.717788581300276,236,16358.0,xjbfzSmFPMk,eZpy65ooW0m,Eey8fT4Im3y
Marsabit,Moyale,Butiye,3.4224917409215383,38.98238235120991,221,17542.0,g3PamYQCz5A,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,Moyale,Golbo,3.182384151054849,39.135045086234534,224,29161.0,jltiitEPkip,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,Moyale,Heillu/Manyatta,3.4989016633933256,39.11191262651983,223,21152.0,RYHYagSQfDF,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,Moyale,Moyale Township,3.521389761344073,39.05363686981952,225,12695.0,kHOR6vEvDdY,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,Moyale,Obbu,3.100270705076953,38.81889285502242,227,5195.0,fBMKIsnV2ZV,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,Moyale,Sololo,3.5536707722742205,38.686193311349804,222,8300.0,IdYKTiaR0Cy,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,Moyale,Uran,3.076908712215006,38.58910947029791,226,9754.0,KKOlWI3X5nP,sZjPgbWI5ra,Eey8fT4Im3y
Marsabit,North Horr,Dukana,3.956695335545365,37.21745161236756,228,18628.0,kSbjSiQEQ91,j6fqt5TYqPZ,Eey8fT4Im3y
Marsabit,North Horr,Illeret,4.1074231995458845,36.44643459953971,232,9790.0,nhKIZhNozIv,j6fqt5TYqPZ,Eey8fT4Im3y
Marsabit,North Horr,Maikona,3.2213510731625763,37.724889560502355,229,19225.0,hratVLq4Zft,j6fqt5TYqPZ,Eey8fT4Im3y
Marsabit,North Horr,North Horr,3.49482142939395,36.8052200454205,231,17217.0,J7hloFhkWdU,j6fqt5TYqPZ,Eey8fT4Im3y
Marsabit,North Horr,Turbi,2.4869973754284604,38.39595261072471,230,10336.0,WJ7jJ5A1MjS,j6fqt5TYqPZ,Eey8fT4Im3y
Marsabit,Saku,Karare,2.2499668527493113,37.88382386195715,234,8960.0,MhwOKHDNTsU,WILszL634oZ,Eey8fT4Im3y
Marsabit,Saku,Marsabit Central,2.4431118340024893,37.91551207772723,235,20784.0,PVB8iZMsHnd,WILszL634oZ,Eey8fT4Im3y
Marsabit,Saku,Sagante/Jaldesa,2.349909738450843,38.06571790645967,233,16758.0,G2LQpPk5BXU,WILszL634oZ,Eey8fT4Im3y
Meru,Buuri,Kibirichia,0.12820031485127292,37.52472852535593,289,24850.0,IuCkCzLOGau,xN5aPo4ZOIt,Y52XNJ50hYb
Meru,Buuri,Kiirua Naari,0.16250794715877834,37.56428612739353,283,27299.0,SKXh3KXdbVU,xN5aPo4ZOIt,Y52XNJ50hYb
Meru,Buuri,Kisima,0.14774124416653564,37.39399258847891,282,29685.0,jhoqnpxdZY7,xN5aPo4ZOIt,Y52XNJ50hYb
Meru,Buuri,Ruiru Rwawera,0.20789913313602676,37.604486141298544,284,18425.0,LXCb2xO5iF7,xN5aPo4ZOIt,Y52XNJ50hYb
Meru,Buuri,Timau,0.02281370699179698,37.19157165314015,281,34394.0,WnXi46WSP7B,xN5aPo4ZOIt,Y52XNJ50hYb
Meru,Igembe Central,Akirang'Ondu,0.33270173031591393,37.8852589864458,256,31426.0,CsVYL5oWdjy,TPfcUHno8oP,Y52XNJ50hYb
Meru,Igembe Central,Athiru Ruujine,0.12163987887266281,38.184024374774275,257,44075.0,mOMLW8dXVuR,TPfcUHno8oP,Y52XNJ50hYb
Meru,Igembe Central,Kangeta,0.32908847302856653,37.8109658700527,260,30643.0,cN3gQ1BXbVr,TPfcUHno8oP,Y52XNJ50hYb
Meru,Igembe Central,Kiengu/Igembe East,0.2498885956883166,38.023167357128244,258,44489.0,QRgp6qqEmVn,TPfcUHno8oP,Y52XNJ50hYb
Meru,Igembe Central,Njia,0.41118042880295574,37.79660028432045,259,42759.0,k0edp6ATpN0,TPfcUHno8oP,Y52XNJ50hYb
Meru,Igembe North,Amwathi,0.485263740960271,38.056241040818264,265,44264.0,y1x13IydCG7,G9DoZvSdGLx,Y52XNJ50hYb
Meru,Igembe North,Antuambui,0.46124704326710886,37.8883382993649,261,29231.0,q5aojmYq2C4,G9DoZvSdGLx,Y52XNJ50hYb
Meru,Igembe North,Antubetwe Kiongo,0.33697569258479804,38.075173447076,263,32204.0,iNmCeQG70K0,G9DoZvSdGLx,Y52XNJ50hYb
Meru,Igembe North,Naathu,0.5125366309773967,37.95483498265816,264,29555.0,NDRZbel9Pr4,G9DoZvSdGLx,Y52XNJ50hYb
Meru,Igembe North,Ntunene,0.4395285431323506,37.836591500514054,262,19560.0,b7S83B5sQai,G9DoZvSdGLx,Y52XNJ50hYb
Meru,Igembe South,Akachiu,0.14364558415011447,37.94326477109074,254,26668.0,mSPC54QXXiP,wtuGWT7KjVm,Y52XNJ50hYb
Meru,Igembe South,Athiru Gaiti,0.20546179258657418,38.01248856544736,253,26731.0,pK3bnoP5kpo,wtuGWT7KjVm,Y52XNJ50hYb
Meru,Igembe South,Kanuni,0.14280839453052144,37.99458488440431,255,26249.0,A7U8KMUSpj1,wtuGWT7KjVm,Y52XNJ50hYb
Meru,Igembe South,Kiegoi/Antubochiu,0.22503368123979497,37.920893494564744,252,32285.0,ozZP0r92ysp,wtuGWT7KjVm,Y52XNJ50hYb
Meru,Igembe South,Maua,0.2412459656065922,37.94854561365705,251,22617.0,cCF3yJfJOvA,wtuGWT7KjVm,Y52XNJ50hYb
Meru,Imenti Central,Abothuguchi Central,-0.024477008993934856,37.68067825829627,286,33981.0,Ay0bToL5BTE,OnNcTsJgfvL,Y52XNJ50hYb
Meru,Imenti Central,Abothuguchi West,-0.016804396965489726,37.46868190956418,287,35901.0,ZVoIw8oAOWZ,OnNcTsJgfvL,Y52XNJ50hYb
Meru,Imenti Central,Kiagu,-0.06671280530756425,37.82000655500032,288,22243.0,zP5ACOAN4ty,OnNcTsJgfvL,Y52XNJ50hYb
Meru,Imenti Central,Mwangathia,-0.02977473515172858,37.76404982688891,285,24793.0,FJJRq7O0QcB,OnNcTsJgfvL,Y52XNJ50hYb
Meru,Imenti North,Municipality,0.0569491590234697,37.63976549455636,276,27860.0,EossaGDQulP,BDxUGx86itV,Y52XNJ50hYb
Meru,Imenti North,Ntima East,0.035143641113597794,37.671840284804844,277,20983.0,Ryj106sjw37,BDxUGx86itV,Y52XNJ50hYb
Meru,Imenti North,Ntima West,0.07575185448337626,37.65247700752576,278,33766.0,Q1YmD34Z3It,BDxUGx86itV,Y52XNJ50hYb
Meru,Imenti North,Nyaki East,0.03332342218001966,37.76943511067478,280,30960.0,hceoyGXIXhD,BDxUGx86itV,Y52XNJ50hYb
Meru,Imenti North,Nyaki West,0.08327244668990591,37.67628594771088,279,35575.0,danQPcsYu5G,BDxUGx86itV,Y52XNJ50hYb
Meru,Imenti South,Abogeta East,-0.12603116452749458,37.70680216407079,293,33848.0,nDZvyhVwri1,AFIlzKNxXST,Y52XNJ50hYb
Meru,Imenti South,Abogeta West,-0.125052510073723,37.508110593325085,294,30338.0,auJK9sKTX9b,AFIlzKNxXST,Y52XNJ50hYb
Meru,Imenti South,Igoji East,-0.17623368245702264,37.699313789031315,291,28915.0,AzpgHxbLVoh,AFIlzKNxXST,Y52XNJ50hYb
Meru,Imenti South,Igoji West,-0.1783387268958076,37.62111030082364,292,20412.0,ST78NM0nd2J,AFIlzKNxXST,Y52XNJ50hYb
Meru,Imenti South,Mitunguu,-0.11688914237812885,37.781023017681164,290,20835.0,tIVOumb0Lh1,AFIlzKNxXST,Y52XNJ50hYb
Meru,Imenti South,Nkuene,-0.050779830852098966,37.33665540210719,295,45256.0,SQ70Q8iG3l0,AFIlzKNxXST,Y52XNJ50hYb
Meru,Tigania East,Karama,0.33352610534274857,37.76717961610953,275,25060.0,HuKVPCdKkZ0,U3lGZ71W9Te,Y52XNJ50hYb
Meru,Tigania East,Kiguchwa,0.17349293545620662,37.85883052767696,273,19172.0,EzxiXXOQex6,U3lGZ71W9Te,Y52XNJ50hYb
Meru,Tigania East,Mikinduri,0.08440887563285704,37.85780057782813,272,33796.0,c0I654P6EkR,U3lGZ71W9Te,Y52XNJ50hYb
Meru,Tigania East,Muthara,0.3481776343324569,37.701360314340285,274,39028.0,Zxy2exUTX7R,U3lGZ71W9Te,Y52XNJ50hYb
Meru,Tigania East,Thangatha,0.09063986353261352,37.92075253374129,271,40190.0,ELYCgxhiudW,U3lGZ71W9Te,Y52XNJ50hYb
Meru,Tigania West,Akithii,0.19678970502649237,37.74255089324158,267,35646.0,bYsajNCrCgY,Q4xAPhWUnYC,Y52XNJ50hYb
Meru,Tigania West,Athwana,0.3188041785617946,37.653861670752605,266,18127.0,UE0iLMx0uAU,Q4xAPhWUnYC,Y52XNJ50hYb
Meru,Tigania West,Kianjai,0.20055219153921597,37.690766597866634,268,36874.0,rjPvpKtHTus,Q4xAPhWUnYC,Y52XNJ50hYb
Meru,Tigania West,Mbeu,0.0529992314421673,37.82155135461311,270,20972.0,diFMjWsMQda,Q4xAPhWUnYC,Y52XNJ50hYb
Meru,Tigania West,Nkomo,0.12508378628347966,37.74224870307447,269,24361.0,TEMzqnMqi9A,Q4xAPhWUnYC,Y52XNJ50hYb
Migori,Awendo,Central Sakwa,-0.8643972290628054,34.53464847012467,1461,27561.0,jmeydKjWYw7,ka9Uv3Ckcbd,fVra3Pwta0Q
Migori,Awendo,North Sakwa,-0.7920955612465579,34.54381190939999,1458,22874.0,EmSsP2C6A3h,ka9Uv3Ckcbd,fVra3Pwta0Q
